Data_Zone,Intermediate_Zone,Council_area,Total_population,Working_Age_population,SIMD2020v2_Rank,SIMD_2020v2_Percentile,SIMD2020v2_Vigintile,SIMD2020v2_Decile,SIMD2020v2_Quintile,SIMD2020v2_Income_Domain_Rank,SIMD2020_Employment_Domain_Rank,SIMD2020_Health_Domain_Rank,SIMD2020_Education_Domain_Rank,SIMD2020_Access_Domain_Rank,SIMD2020_Crime_Domain_Rank,SIMD2020_Housing_Domain_Rank,income_rate,income_count,employment_rate,employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,crime_count,crime_rate,overcrowded_count,nocentralheating_count,overcrowded_rate,nocentralheating_rate,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband
S01012034,Kilbarchan,Renfrewshire,781,499,3324,48,10,5,3,2957,3160,3774,4533,1591,4311,2727,12%,92,9%,43,95,71,19,86,15%,0%,94,84%,6.00,96,3%,17%,11,142,94,14,11%,2%,5.059484848,5.215927273,3.132563636,1.811871345,5.983160606,5.841371681,14.01261818,6.841684848,13.21203636,0%
S01012035,Kilbarchan,Renfrewshire,866,528,4657,67,14,7,4,4121,3953,4255,5586,3056,4361,3555,7%,64,6%,34,70,65,0,82,18%,4%,94,85%,6.16,58,2%,20%,12,140,79,17,9%,2%,3.541950163,3.697973998,1.642082882,2.854598214,4.972440412,5.140044643,12.37786836,5.066061755,11.5066143,0%
S01012036,Kilbarchan,Renfrewshire,794,485,6132,88,18,9,5,6274,5480,4660,6067,3041,6147,5270,2%,19,3%,17,50,95,66,94,16%,8%,89,86%,6.44,45,1%,15%,4,51,48,5,6%,1%,3.471589835,3.629140071,1.381681442,3.774019608,4.902449764,5.112094017,12.59721631,4.504482861,11.72596927,0%
S01012037,Johnstone South West,Renfrewshire,1136,699,1940,28,6,3,2,1636,2088,2296,1923,2298,3609,1754,19%,211,12%,86,140,90,55,106,20%,5%,104,79%,5.12,146,4%,6%,21,186,148,17,15%,2%,4.448227912,4.55185994,2.99623243,2.533730964,5.493360944,3.382941176,9.118451305,9.583468876,7.917620482,1%
S01012038,Johnstone South West,Renfrewshire,868,528,193,3,1,1,1,139,227,140,801,2808,1004,915,37%,321,26%,135,220,309,334,222,30%,20%,173,66%,5.38,203,4%,5%,43,500,204,2,22%,0%,4.253379828,3.967103004,2.858543455,2.473622829,4.809189914,2.846604167,10.82177039,10.43643509,10.46235515,0%
S01012039,Johnstone South West,Renfrewshire,984,586,1671,24,5,3,2,1764,1706,1632,1121,2723,5065,2120,18%,175,14%,80,145,117,33,87,26%,3%,133,77%,5.17,175,6%,3%,10,103,130,15,14%,2%,4.552889644,3.736529812,2.615214435,3.113833922,4.526623954,3.957889447,10.38321391,6.101650105,11.6113023,0%
S01012040,Johnstone South West,Renfrewshire,693,469,4554,66,14,7,4,4641,4601,4009,3190,2659,4010,5608,6%,41,5%,23,80,49,22,70,19%,11%,85,83%,5.29,91,5%,10%,11,160,27,11,4%,2%,4.305689655,3.923516523,2.982104885,2.398432836,4.773200431,2.435175439,11.22396552,10.91970187,10.96998563,0%
S01012041,Johnstone South West,Renfrewshire,869,540,2422,35,7,4,2,2780,2600,2611,2192,1174,4369,3035,13%,109,10%,55,115,72,196,91,20%,8%,108,74%,5.26,116,2%,6%,12,139,102,8,11%,1%,4.977108862,5.05440919,3.524857768,2.863516484,5.960845186,3.599640884,15.6121581,15.27085613,15.21025438,0%
S01012042,Johnstone South West,Renfrewshire,966,598,2328,34,7,4,2,2647,3194,1913,2377,888,3427,1963,13%,127,9%,51,125,137,58,95,27%,9%,113,79%,5.66,142,9%,8%,19,198,140,4,15%,0%,5.805463468,5.881384951,4.352508179,3.072740741,6.788710469,4.211675393,16.0836614,16.1428108,15.52834515,0%
S01012043,Johnstone North West,Renfrewshire,877,557,675,10,2,1,1,480,749,1016,557,4183,2563,2220,29%,256,19%,106,185,137,72,144,22%,9%,132,70%,4.73,197,5%,4%,23,265,136,1,15%,0%,3.298893089,3.13150108,1.84700594,2.515677656,4.13137419,3.73855,7.899978402,5.649946004,6.597100432,3%
S01012044,Johnstone North West,Renfrewshire,906,542,603,9,2,1,1,575,452,410,989,5783,2815,2064,28%,253,22%,120,200,253,263,116,31%,5%,144,79%,5.09,186,10%,3%,22,245,125,12,14%,1%,3.724607623,2.093517377,2.277163677,1.837388535,3.0101037,4.52858209,5.897813901,6.031645179,5.010196188,0%
S01012045,Johnstone North West,Renfrewshire,1037,744,1060,16,4,2,1,1213,654,1253,1307,6743,884,2583,22%,225,20%,147,165,152,61,107,26%,11%,121,69%,5.18,142,9%,7%,55,535,116,28,11%,3%,2.679553321,1.020961179,2.516873246,2.63085443,1.918086997,5.014043478,2.724284378,5.988180543,3.538264733,0%
S01012046,Johnstone North West,Renfrewshire,679,445,731,11,3,2,1,710,528,485,1231,6711,2533,1883,27%,180,21%,94,200,236,113,106,28%,3%,159,74%,5.18,164,4%,3%,18,267,109,1,16%,0%,3.846851312,1.201909621,2.613130466,1.367755906,2.215681487,4.419831461,3.506366618,6.327940962,3.953483965,0%
S01012047,Johnstone North East,Renfrewshire,800,477,531,8,2,1,1,624.5,275,351,2331,6842,414,924,27%,219,25%,118,195,187,491,186,29%,4%,158,79%,5.29,161,4%,12%,62,769,184,21,20%,2%,3.277331009,1.237626073,1.404541309,2.456368421,1.400965665,4.987661692,4.035820815,4.143690987,3.566405579,0%
S01012048,Johnstone North East,Renfrewshire,761,442,533,8,2,1,1,718,431,201,1060,6796,729,1443,26%,201,23%,99,190,422,191,192,33%,7%,184,67%,5.30,151,5%,4%,44,583,134,2,18%,0%,3.012552016,1.639840702,1.203904421,2.732579618,1.222116385,5.813606965,4.671163849,3.80283485,3.679018205,0%
S01012049,Johnstone North East,Renfrewshire,662,413,2579,37,8,4,2,2251,2075,2575,2834,6454,3890,1995,15%,99,12%,50,110,116,166,75,22%,14%,102,83%,5.39,99,9%,7%,11,168,68,35,10%,5%,2.371412879,2.480590909,1.648159091,2.058759398,1.864416667,5.388131868,5.470674242,4.574083333,4.530674242,0%
S01012050,Johnstone North East,Renfrewshire,918,659,4213,61,13,7,4,4079.5,3854,2869,4407,2966,6065,4699,8%,69,7%,44,110,93,59,95,19%,4%,107,87%,5.73,89,1%,10%,5,55,69,8,7%,1%,3.351938175,3.661248773,2.663851816,3.146633166,2.963697252,6.273342857,10.15012267,9.525861138,9.359165849,0%
S01012051,Johnstone North East,Renfrewshire,456,273,2879,42,9,5,3,2180,2471,1954,5505,4817,4102,3741,15%,70,11%,29,135,140,0,106,23%,10%,132,85%,6.00,57,0%,15%,7,155,49,0,10%,0%,1.074265594,3.936438632,1.454657948,3.296538462,3.302384306,5.908970588,8.167474849,4.220643863,6.103762575,3%
S01012052,Johnstone South East,Renfrewshire,796,491,2482,36,8,4,2,2519,1717,2633,2956,5810,3552,1876,14%,109,14%,67,115,109,135,100,23%,0%,90,79%,4.90,112,3%,22%,15,190,127,12,15%,1%,2.093305427,2.722488453,2.067277714,2.540752688,2.798796189,4.506826923,6.541206697,4.1923903,5.979133949,0%
S01012053,Johnstone South East,Renfrewshire,658,391,2447,36,8,4,2,2764,2108,2608,1843,4481,3649,1257,13%,83,12%,47,115,85,66,78,22%,7%,115,78%,5.17,158,7%,8%,12,184,158,19,17%,2%,3.468228128,3.57843577,1.445708749,1.870061162,4.239795127,5.125560345,9.450736434,4.073460687,9.477187154,0%
S01012054,Johnstone South East,Renfrewshire,673,456,893,13,3,2,1,862,733,921,1510,4117,1389,1224,25%,168,19%,87,170,342,91,174,20%,10%,142,78%,4.50,173,0%,6%,28,420,152,12,18%,1%,4.600651387,3.833483112,0.988287093,2.90059867,4.621043426,4.99521645,10.20791918,2.653612786,9.891664656,0%
S01012055,Johnstone South East,Renfrewshire,786,496,1461,21,5,3,2,1659,1170,1061,1709,5088,2277,2150,18%,145,16%,81,165,220,80,107,29%,6%,120,78%,5.38,149,7%,3%,23,295,124,8,14%,1%,3.591892816,2.935866591,1.209868871,2.603005464,3.721704675,4.505789474,8.308851197,3.405376283,9.388976625,0%
S01012056,Johnstone South East,Renfrewshire,788,483,4472,65,13,7,4,4264,3951,2543,5030,4353,5070,4637,7%,55,6%,31,95,66,112,136,21%,9%,127,90%,5.94,63,3%,8%,8,102,54,6,7%,1%,3.568929936,2.349130573,2.786847134,2.42,2.887324841,4.231953125,7.041235669,8.914550955,7.83533121,2%
S01012057,Elderslie and Phoenix,Renfrewshire,744,462,5507,79,16,8,4,6132,5670,4023,6023,1094,6823,5653,3%,20,3%,15,65,55,0,137,20%,0%,100,93%,5.89,52,0%,12%,*,*,34,6,5%,1%,2.959249677,4.354304657,3.363059508,4.36056391,4.253547865,6.105197368,17.37353169,14.66073739,15.87501294,0%
S01012058,Elderslie and Phoenix,Renfrewshire,676,429,5373,78,16,8,4,5048.5,4916,4408,4555,4197,5023,4924,5%,33,4%,19,65,70,24,75,15%,10%,92,88%,5.90,63,4%,7%,7,104,49,2,7%,0%,1.717977335,3.41762706,2.120103022,3.1990625,2.987785027,5.183271605,9.847898352,6.780552885,7.809787088,0%
S01012059,Elderslie and Phoenix,Renfrewshire,833,523,1763,26,6,3,2,2202,1636,1063,1885,2466,4502,1327,15%,127,14%,72,165,117,155,103,27%,3%,138,79%,5.04,151,4%,7%,11,133,159,8,18%,1%,2.104574713,4.63458046,2.506298851,3.291787709,3.996140805,6.45580292,11.94508046,8.716402299,10.10184195,0%
S01012060,Elderslie and Phoenix,Renfrewshire,770,463,1615,24,5,3,2,1609,1169,1194,2907,4141,2767,3086,19%,144,16%,76,160,158,41,114,27%,8%,129,79%,5.45,137,0%,7%,19,249,93,9,11%,1%,1.390315029,4.348121387,1.780748555,2.933958333,3.71016474,6.206191489,10.27006647,5.909063584,8.233872832,0%
S01012061,Elderslie and Phoenix,Renfrewshire,921,537,3899,56,12,6,3,4088,2824,3708,4781,4120,2270,4004,7%,69,10%,51,90,79,0,80,19%,0%,97,90%,5.44,81,3%,21%,27,296,75,14,8%,1%,1.678164622,4.406219325,1.534435072,2.185603448,4.225109918,6.444292237,11.11483384,5.151124744,9.203507157,0%
S01012062,Elderslie and Phoenix,Renfrewshire,1228,834,5329,77,16,8,4,6133,5909,4527,4629,3026,824,3721,3%,33,3%,24,55,40,0,78,19%,6%,111,88%,5.73,79,2%,11%,68,550,75,9,9%,1%,2.163998227,2.895851064,2.926093381,4.155147745,2.827263593,6.175244565,9.470218676,9.389736998,10.76290189,3%
S01012063,Paisley Ferguslie,Renfrewshire,543,384,3928,57,12,6,3,4138,3837,3650,2894,3117,3899,2116,7%,40,7%,26,100,30,0,68,18%,8%,109,80%,5.48,124,2%,8%,9,167,82,1,15%,0%,3.142669104,2.088989945,2.059460695,2.789330357,3.752463437,5.835384615,10.63478976,10.33478976,18.85808958,0%
S01012064,Paisley Ferguslie,Renfrewshire,651,436,124,2,1,1,1,100,143,59,341,6288,1485,994,39%,255,28%,121,280,219,411,160,25%,13%,191,69%,4.70,207,2%,1%,26,403,124,16,19%,2%,3.159314701,1.206872129,1.175754211,1.972259259,3.758828484,5.040652174,5.029249617,4.729249617,14.04767228,0%
S01012065,Paisley Ferguslie,Renfrewshire,684,450,86,2,1,1,1,42,247,48,285,4399,417,686,42%,289,25%,114,290,402,297,178,24%,10%,184,67%,4.92,240,4%,3%,52,767,149,3,24%,0%,3.20271234,1.765228365,1.735248397,2.563486395,3.810625,5.529879032,7.807696314,7.507696314,16.83526843,0%
S01012066,Paisley Ferguslie,Renfrewshire,876,608,918,14,3,2,1,732,1309,1460,681,3119,977,946,26%,230,16%,95,170,78,86,62,23%,5%,139,68%,4.88,202,3%,7%,44,507,159,27,19%,3%,3.999263498,2.023984742,2.067670188,2.487262997,4.703072183,5.413829787,9.543999413,9.636373239,17.70700704,0%
S01012067,Paisley Ferguslie,Renfrewshire,530,351,9,1,1,1,1,9,26,30,26,5790,593,481,48%,253,35%,121,290,330,242,142,30%,14%,193,66%,4.24,281,10%,3%,34,647,142,4,27%,1%,4.095060861,1.127771536,1.176774345,1.465265957,4.699911049,4.391034483,4.512116105,4.808970037,17.46505618,2%
S01012068,Paisley Ferguslie,Renfrewshire,480,318,4,1,1,1,1,4,12,4,5,5622,376,514,50%,242,39%,124,360,636,477,183,29%,14%,270,58%,4.67,300,10%,2%,38,799,133,11,25%,2%,3.465975836,1.279521375,1.252518587,1.560994318,4.424591078,4.594514563,5.508805762,5.214316914,12.60653346,2%
S01012069,Paisley Ferguslie,Renfrewshire,432,321,89,2,1,1,1,156,70,60,556,5056,116,715,36%,157,31%,99,245,534,599,189,25%,9%,205,67%,5.43,213,10%,4%,53,1238,97,18,20%,4%,3.038768267,1.617907098,1.858084551,2.554533333,4.959613779,3.937818182,6.334770355,8.139034447,10.39058455,0%
S01012070,Paisley North West,Renfrewshire,727,510,316,5,1,1,1,316,213,248,1168,6144,696,515,32%,230,26%,132,200,747,307,149,25%,3%,181,73%,5.88,170,26%,3%,43,597,162,28,23%,4%,3.539007042,1.096021127,1.392774648,2.267696629,4.64143662,3.534042553,5.878760563,6.655330986,8.101433099,0%
S01012071,Paisley North West,Renfrewshire,1048,755,271,4,1,1,1,249,262,302,941,6726,162,332,33%,351,25%,188,200,438,360,144,24%,6%,182,71%,4.95,141,7%,3%,115,1097,248,75,23%,7%,3.404406339,1.215773415,0.993280511,2.493269755,3.964427625,3.074481481,3.658386944,2.511958373,6.690775781,0%
S01012072,Paisley North West,Renfrewshire,1066,731,264,4,1,1,1,299,141,291,1294,6381,200,850,32%,342,28%,204,200,477,569,115,25%,13%,173,71%,5.18,161,3%,5%,108,1013,215,36,19%,3%,2.057673893,2.055381662,1.774439928,1.980545455,4.234060524,2.900684211,4.827249322,3.512450316,7.508622403,0%
S01012073,Paisley North West,Renfrewshire,743,536,4086,59,12,6,3,3830,4145,2760,5332,3157,2129,4259,8%,62,6%,32,85,198,128,116,21%,3%,113,89%,5.68,72,0%,17%,23,312,54,6,8%,1%,1.52262766,3.329460993,3.047141844,2.901705202,4.328507092,3.931616162,9.145056738,7.834553191,11.33984043,21%
S01012074,Paisley West,Renfrewshire,712,531,5664,82,17,9,5,5098,5598,5228,5916,2211,5716,4806,5%,34,3%,18,55,52,17,56,15%,3%,81,88%,6.14,51,0%,14%,5,71,45,7,6%,1%,2.361038462,3.860104895,3.579066434,2.940877193,5.144723776,4.841561181,10.8306014,9.560454545,13.13006993,0%
S01012075,Paisley West,Renfrewshire,654,519,5317,77,16,8,4,6327,5151,5023,5723,1227,2590,5705,2%,15,4%,21,55,42,22,79,15%,6%,83,91%,6.03,55,1%,10%,17,262,30,8,4%,1%,3.84882942,4.87156768,4.58719268,3.063113208,6.366398481,4.996217391,12.39532459,10.72950276,13.72642265,0%
S01012076,Paisley West,Renfrewshire,621,462,2739,40,8,4,2,2921,3564,1288,3754,1444,4559,2590,12%,74,7%,34,145,158,20,555,22%,15%,134,83%,5.11,80,0%,10%,8,130,88,10,12%,1%,2.875356648,4.373833102,4.040398199,3.295611354,5.65190097,4.887268041,13.03135388,10.85038435,14.70417244,0%
S01012077,Paisley West,Renfrewshire,722,496,1213,18,4,2,1,1295.5,921,1598,1618,1601,3057,2077,21%,152,18%,88,150,159,111,98,23%,19%,114,74%,5.26,145,5%,5%,16,224,99,16,13%,2%,2.694034621,4.745689081,3.876887483,2.755214724,5.41479028,4.483640351,14.76543276,9.037616511,16.15727031,0%
S01012078,Paisley West,Renfrewshire,1085,608,3247,47,10,5,3,3160,3423,3772,3238,1621,3196,2865,11%,119,8%,48,70,89,92,69,21%,7%,89,79%,5.35,90,1%,8%,23,214,93,17,11%,2%,2.124347492,4.667819857,3.579774821,3.151525735,4.781757932,4.265729167,15.32928608,10.13597748,16.48296827,1%
S01012079,Paisley West,Renfrewshire,893,540,965,14,3,2,1,954,1312,961,997,1476,2293,557,24%,215,16%,83,150,148,158,144,25%,11%,162,69%,5.04,160,4%,4%,26,294,204,36,22%,4%,4.028001636,5.043366957,3.642761723,1.815656566,6.821267721,4.016875,12.84711014,9.670577972,13.21087241,5%
S01012080,Paisley West,Renfrewshire,851,564,697,10,2,1,1,396.5,1181,945,795,1780,2609,1226,30%,259,16%,92,165,141,122,131,24%,6%,161,69%,4.98,146,8%,3%,22,261,152,8,19%,1%,3.335716934,6.03526885,2.852827565,2.48957483,6.029579728,3.343431373,15.29711063,7.620407911,15.91590235,0%
S01012081,Paisley Foxbar,Renfrewshire,726,494,252,4,1,1,1,285,145,313,1556,1494,1125,1063,32%,235,28%,137,220,305,256,114,27%,6%,157,72%,5.75,196,2%,4%,34,472,132,22,18%,3%,4.291217775,6.368398915,2.509114654,2.685122699,6.939141791,3.360129151,15.92964722,7.163561737,16.37683175,0%
S01012082,Paisley Foxbar,Renfrewshire,565,366,532,8,2,1,1,706,417,498,1250,2312,759,583,27%,150,23%,83,175,339,219,139,29%,8%,155,82%,5.14,171,9%,2%,32,571,148,12,24%,2%,3.997907258,5.881165323,1.370693548,2.857959184,8.031834677,2.4558,18.40127823,3.815032258,19.62079839,0%
S01012083,Paisley Foxbar,Renfrewshire,716,456,312,5,1,1,1,571,189,239,931,1181,1704,888,28%,200,26%,119,205,250,290,220,29%,8%,172,69%,5.10,161,5%,4%,26,366,145,9,21%,1%,4.235720961,6.119058745,2.658184246,2.565695067,8.241608812,3.818765432,20.49257343,6.401148198,21.85048398,0%
S01012084,Paisley Foxbar,Renfrewshire,552,357,4138,60,12,6,3,4757,4709,3482,3977,679,6733,3883,6%,31,5%,17,90,39,58,83,17%,0%,116,84%,5.76,97,0%,6%,*,*,50,5,9%,1%,4.67072357,6.555207972,3.283422877,3.828917526,7.978526863,4.342079208,24.05640815,15.84629116,24.75425477,0%
S01012085,Paisley Foxbar,Renfrewshire,648,422,3124,45,9,5,3,3663,3401,3170,3523,695,3844,3919,9%,58,8%,33,90,85,51,135,20%,6%,96,77%,5.67,77,1%,8%,11,171,56,8,8%,1%,4.005535451,5.892865583,3.663064993,4.153809524,7.36323486,4.503551402,23.52053176,16.86086041,24.21954579,0%
S01012086,Paisley Foxbar,Renfrewshire,918,563,1217,18,4,2,1,1325,1051,1347,2326,954,2167,1614,21%,191,17%,96,160,230,81,96,23%,8%,123,80%,5.46,134,8%,7%,28,308,151,8,16%,1%,3.36,5.246356209,3.436244553,3.67461794,7.814294662,3.771490909,20.49366013,12.38265523,21.28950708,0%
S01012087,Paisley Foxbar,Renfrewshire,728,496,1988,29,6,3,2,2405,1761,1714,2763,1268,4389,1449,14%,103,14%,67,135,102,83,89,28%,15%,116,74%,5.84,117,4%,8%,10,139,124,8,17%,1%,2.357795139,4.244659722,3.650458333,4.147909091,8.040447917,2.791827957,18.00651389,12.40052778,20.50265625,0%
S01012088,Paisley South West,Renfrewshire,729,525,4168,60,12,6,3,4490,3915,3570,5458,1565,2583,4359,6%,46,7%,34,75,162,81,92,15%,3%,108,86%,6.21,71,1%,17%,19,263,37,25,5%,3%,1.645125,3.525871622,3.991949324,3.672792208,7.478347973,3.335813953,14.18333784,13.67568919,23.23675676,0%
S01012089,Paisley South West,Renfrewshire,795,515,4807,69,14,7,4,4941,4760.5,4862,5093,1173,3945,5717,5%,41,5%,24,65,39,0,69,17%,4%,80,84%,5.94,53,1%,13%,13,165,31,13,4%,2%,3.653892518,4.960044537,3.454014252,2.888767123,7.514097387,3.583427673,15.5582601,12.99308195,18.08932304,0%
S01012090,Paisley South West,Renfrewshire,859,485,6054,87,18,9,5,6788,5747.5,5549,6087,1337,5487,6597,1%,11,3%,15,45,61,68,46,15%,6%,74,91%,6.39,53,0%,8%,7,82,24,0,3%,0%,2.200825942,3.443192905,3.971837583,3.283619403,6.72075388,5.286547619,13.38494457,14.60302661,20.81934035,0%
S01012091,Paisley South West,Renfrewshire,508,339,5132,74,15,8,4,5476,5090.5,3697,5993,1613,4767,3562,4%,20,4%,14,70,173,32,79,22%,6%,84,*,6.40,68,0%,11%,6,119,46,10,9%,2%,3.516783054,4.614925512,3.651154562,2.27877193,6.864492551,4.14030303,12.55126164,10.55959497,12.96608007,0%
S01012092,Paisley South West,Renfrewshire,494,323,5478,79,16,8,4,6555.5,5607,4677,4363,1433,5498,3686,2%,9,3%,11,55,66,0,51,18%,0%,115,88%,5.80,68,8%,9%,4,82,48,3,9%,1%,2.872855731,3.990988142,4.155681818,2.88,6.634476285,4.943278689,12.65251976,11.46813241,15.30711462,0%
S01012093,Paisley South West,Renfrewshire,517,311,4968,72,15,8,4,5256,5063,3616,4213,1965,6003,5306,4%,23,4%,13,80,367,0,50,20%,0%,97,82%,6.00,72,7%,11%,3,59,23,10,4%,2%,3.539845794,3.898443925,3.674738318,2.496981132,6.097009346,4.6996,10.23506542,8.765771028,12.13917757,0%
S01012094,Paisley South West,Renfrewshire,783,458,6112,88,18,9,5,6191,6187,4947,5816,1997,6134,5869,3%,20,2%,11,55,58,0,118,17%,7%,76,88%,6.23,50,1%,13%,4,52,22,14,3%,2%,1.930190355,2.958696066,3.311843274,3.105277778,5.867312817,5.19625,8.893765863,10.68683376,17.84076777,17%
S01012095,Paisley Glenburn West,Renfrewshire,1051,703,2795,41,9,5,3,2834,2533,1919,3857,2192,6019,3651,12%,129,11%,73,115,246,14,221,23%,3%,120,78%,5.98,110,1%,14%,6,58,99,9,9%,1%,1.331319946,3.15851083,3.465534747,2.796216216,7.124390794,4.208709677,10.34757671,10.59406588,22.93551895,1%
S01012096,Paisley Glenburn West,Renfrewshire,826,510,1588,23,5,3,2,1835,1993,1027,1555,1657,3851,1031,17%,143,13%,64,160,237,20,128,25%,5%,154,73%,5.13,155,3%,6%,14,171,177,7,20%,1%,2.256363375,3.440416188,3.286607348,2.52629902,8.009319747,4.987322835,11.31925947,11.43796785,24.10181975,0%
S01012097,Paisley Glenburn West,Renfrewshire,741,462,1865,27,6,3,2,1993,2048,2016,1442,1524,4706,1087,16%,122,12%,57,145,138,21,129,20%,9%,112,72%,4.87,141,6%,8%,9,123,138,6,20%,1%,2.422402878,3.389464029,3.280730216,2.488014706,7.849197842,5.617545455,12.02515108,12.14435252,24.42040647,0%
S01012098,Paisley Glenburn West,Renfrewshire,602,378,2083,30,6,3,2,1902,2672,1596,1732,2814,3892,1261,17%,102,10%,38,135,108,84,81,22%,5%,167,77%,5.36,152,6%,4%,10,168,113,10,18%,2%,1.974649682,2.664952229,2.713853503,2.146271676,7.523666401,5.267653846,8.835214968,8.95375,21.61521497,0%
S01012099,Paisley Glenburn West,Renfrewshire,839,458,1552,23,5,3,2,1883,1589,999,1351,4619,2230,882,17%,143,14%,65,145,165,229,197,29%,3%,130,72%,5.16,170,5%,8%,25,301,160,16,20%,2%,1.466714853,1.824503968,2.362828798,1.524390244,6.723236961,4.750243056,7.114980159,8.266573129,19.24050737,0%
S01012100,Paisley Glenburn East,Renfrewshire,1044,639,1583,23,5,3,2,1345,1735,976,2260,3724,4106,1128,21%,216,14%,87,170,157,50,118,25%,9%,151,76%,5.49,145,6%,11%,16,155,205,18,19%,2%,2.667821396,1.830711662,1.857954545,2.912897727,7.126625344,5.870795918,7.055140037,6.65318641,17.59768595,0%
S01012101,Paisley Glenburn East,Renfrewshire,748,481,5735,83,17,9,5,5992,4668,4145,5608,4237,4969,5946,3%,22,5%,23,65,70,68,85,20%,0%,84,89%,6.00,56,2%,17%,8,108,34,2,4%,0%,2.634023537,1.561170483,1.760524809,2.515794393,7.003231552,6.846923077,6.589942748,6.565826972,14.58535623,0%
S01012102,Paisley Glenburn East,Renfrewshire,642,438,996,15,3,2,1,804,987,1015,1232,6231,1208,1210,26%,164,18%,77,160,331,452,77,20%,17%,148,74%,5.15,161,6%,4%,29,456,122,11,18%,2%,2.61283209,0.934141791,1.145988806,2.140714286,7.134854478,6.065511811,3.674992537,3.873597015,17.03526119,0%
S01012103,Paisley Glenburn East,Renfrewshire,878,591,4015,58,12,6,3,3554,3412,3747,4006,3750,6252,2364,9%,82,8%,46,75,55,82,50,19%,15%,107,78%,5.89,82,1%,10%,4,46,122,10,13%,1%,3.406891892,1.737610811,2.105472973,2.052017167,7.808437838,7.147485207,5.149567568,6.995135135,18.59,0%
S01012104,Paisley South,Renfrewshire,862,620,6366,92,19,10,5,5966,5443,5254,6267,4390,5730,6473,3%,26,4%,22,55,26,15,78,15%,0%,81,89%,6.13,32,1%,19%,6,70,25,4,3%,0%,1.7201921,1.656133658,2.194799784,1.93922449,6.169293831,4.923094556,5.716926407,6.758008658,16.88731061,11%
S01012105,Paisley South,Renfrewshire,1070,691,4806,69,14,7,4,4760.5,4485,4288,4626,3386,2141,4552,6%,60,5%,36,65,86,61,61,17%,3%,91,86%,5.78,51,3%,8%,33,311,87,1,8%,0%,1.83910746,2.336525311,2.641758437,2.614805556,5.765501776,6.545319149,6.930548401,6.870512877,13.9055706,3%
S01012106,Paisley South,Renfrewshire,1053,743,6306,91,19,10,5,5948,6046,5487,6625,2483,6020,5421,3%,32,3%,20,45,47,0,85,15%,0%,90,94%,6.35,44,0%,19%,6,57,40,25,4%,2%,2.490826521,2.712291099,2.451973206,3.234204244,5.188201635,5.577533875,9.08924614,8.485404178,13.36519528,18%
S01012107,Paisley South,Renfrewshire,628,387,4121,60,12,6,3,5457,4008,3230,5805,3166,111,5699,4%,25,6%,24,65,252,55,234,19%,0%,102,86%,6.29,58,0%,14%,79,1253,29,5,4%,1%,3.371636561,2.419635116,2.364729046,2.563168317,4.485249277,3.179,8.946618497,8.59275289,10.9791763,39%
S01012108,Paisley South East,Renfrewshire,899,470,988,15,3,2,1,871,731,673,1719,6217,3882,1364,25%,224,19%,88,180,200,44,112,33%,0%,141,76%,5.27,141,7%,5%,15,168,109,63,12%,7%,2.117114537,1.622497247,1.192995595,2.697163743,4.160209251,5.071625,5.055198238,3.447731278,8.664248348,0%
S01012109,Paisley South East,Renfrewshire,982,707,741,11,3,2,1,841,500,582,1221,6176,1557,1068,25%,247,22%,152,190,317,232,138,25%,8%,140,72%,4.75,136,7%,7%,38,390,155,37,17%,4%,2.117201735,1.477838937,1.128836768,2.385246637,4.05626898,4.999736842,6.028194143,4.97632321,9.741472343,0%
S01012110,Paisley South East,Renfrewshire,780,488,1037,15,3,2,1,1141,661,885,1837,6350,1224,1264,22%,174,20%,97,150,300,358,105,25%,13%,154,75%,5.32,141,5%,6%,35,453,107,30,15%,4%,1.382807143,2.239064286,1.056325,1.93601083,4.953846429,4.929858757,5.378414286,2.800657143,9.65285,0%
S01012111,Paisley South East,Renfrewshire,668,456,418,6,2,1,1,637,374,154,1160,5466,211,834,27%,182,23%,105,200,403,594,176,28%,8%,201,64%,5.13,127,4%,6%,67,997,113,14,20%,3%,2.447253584,2.453203405,0.978418459,1.798170732,4.877432796,5.617467249,7.854121864,4.540483871,11.1209991,0%
S01012112,Paisley South East,Renfrewshire,702,394,2775,40,8,4,2,2743,1776,1953,4959,4682,5698,3629,13%,89,13%,52,125,61,280,110,25%,7%,114,*,5.86,109,0%,6%,5,72,68,7,9%,1%,1.701621067,3.13379959,1.570328317,1.058287671,6.006453488,6.170862069,7.702951436,5.1649658,12.424658,1%
S01012113,Paisley South East,Renfrewshire,942,582,2872,42,9,5,3,2928,2126,2746,3698,3530,3683,3680,12%,112,12%,70,110,100,51,86,23%,12%,97,79%,6.00,108,2%,10%,17,182,85,15,9%,2%,2.417037879,3.519166667,1.803411616,1.665303867,6.348694444,5.740566667,9.843015152,5.879974747,14.49390404,0%
