income,type,rate,label,label2
71900,income_tax,0.4,Income Tax,Income Tax
71900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
71900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
71900,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
71900,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72000,income_tax,0.4,Income Tax,Income Tax
72000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72000,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72000,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72100,income_tax,0.4,Income Tax,Income Tax
72100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72100,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72100,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72100,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72200,income_tax,0.4,Income Tax,Income Tax
72200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72200,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72200,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72200,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72300,income_tax,0.4,Income Tax,Income Tax
72300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72300,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72300,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72400,income_tax,0.4,Income Tax,Income Tax
72400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72400,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72400,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72500,income_tax,0.4,Income Tax,Income Tax
72500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72500,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72500,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72600,income_tax,0.4,Income Tax,Income Tax
72600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72600,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72600,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72700,income_tax,0.4,Income Tax,Income Tax
72700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72700,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72700,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72700,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72800,income_tax,0.4,Income Tax,Income Tax
72800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72800,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72800,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72800,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
72900,income_tax,0.4,Income Tax,Income Tax
72900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
72900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
72900,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
72900,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73000,income_tax,0.4,Income Tax,Income Tax
73000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73000,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73000,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73100,income_tax,0.4,Income Tax,Income Tax
73100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73100,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73100,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73100,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73200,income_tax,0.4,Income Tax,Income Tax
73200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73200,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73200,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73200,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73300,income_tax,0.4,Income Tax,Income Tax
73300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73300,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73300,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73400,income_tax,0.4,Income Tax,Income Tax
73400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73400,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73400,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73500,income_tax,0.4,Income Tax,Income Tax
73500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73500,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73500,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73600,income_tax,0.4,Income Tax,Income Tax
73600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73600,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73600,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73700,income_tax,0.4,Income Tax,Income Tax
73700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73700,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73700,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73700,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73800,income_tax,0.4,Income Tax,Income Tax
73800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73800,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73800,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73800,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
73900,income_tax,0.4,Income Tax,Income Tax
73900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
73900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
73900,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
73900,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74000,income_tax,0.4,Income Tax,Income Tax
74000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74000,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74000,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74100,income_tax,0.4,Income Tax,Income Tax
74100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74100,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74100,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74100,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74200,income_tax,0.4,Income Tax,Income Tax
74200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74200,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74200,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74200,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74300,income_tax,0.4,Income Tax,Income Tax
74300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74300,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74300,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74400,income_tax,0.4,Income Tax,Income Tax
74400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74400,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74400,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74500,income_tax,0.4,Income Tax,Income Tax
74500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74500,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74500,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74600,income_tax,0.4,Income Tax,Income Tax
74600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74600,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74600,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74700,income_tax,0.4,Income Tax,Income Tax
74700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74700,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74700,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74700,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74800,income_tax,0.4,Income Tax,Income Tax
74800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74800,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74800,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74800,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
74900,income_tax,0.4,Income Tax,Income Tax
74900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
74900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
74900,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
74900,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75000,income_tax,0.4,Income Tax,Income Tax
75000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75000,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75000,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75100,income_tax,0.4,Income Tax,Income Tax
75100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75100,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75100,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75100,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75200,income_tax,0.4,Income Tax,Income Tax
75200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75200,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75200,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75200,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75300,income_tax,0.4,Income Tax,Income Tax
75300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75300,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75300,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75400,income_tax,0.4,Income Tax,Income Tax
75400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75400,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75400,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75500,income_tax,0.4,Income Tax,Income Tax
75500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75500,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75500,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75600,income_tax,0.4,Income Tax,Income Tax
75600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75600,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75600,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75700,income_tax,0.4,Income Tax,Income Tax
75700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75700,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75700,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75700,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75800,income_tax,0.4,Income Tax,Income Tax
75800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75800,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75800,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75800,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
75900,income_tax,0.4,Income Tax,Income Tax
75900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
75900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
75900,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
75900,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76000,income_tax,0.4,Income Tax,Income Tax
76000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76000,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76000,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76100,income_tax,0.4,Income Tax,Income Tax
76100,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76100,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76100,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76100,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76200,income_tax,0.4,Income Tax,Income Tax
76200,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76200,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76200,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76200,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76300,income_tax,0.4,Income Tax,Income Tax
76300,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76300,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76300,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76300,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76400,income_tax,0.4,Income Tax,Income Tax
76400,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76400,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76400,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76400,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76500,income_tax,0.4,Income Tax,Income Tax
76500,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76500,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76500,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76500,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76600,income_tax,0.4,Income Tax,Income Tax
76600,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76600,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76600,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76600,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76700,income_tax,0.4,Income Tax,Income Tax
76700,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76700,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76700,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76700,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76800,income_tax,0.4,Income Tax,Income Tax
76800,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76800,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76800,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76800,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
76900,income_tax,0.4,Income Tax,Income Tax
76900,plus_nics,0.42,+ National Insurance,Income Tax + NIC
76900,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
76900,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
76900,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
77000,income_tax,0.4,Income Tax,Income Tax
77000,plus_nics,0.42,+ National Insurance,Income Tax + NIC
77000,plus_PA_withdrawl,0.42,+ Personal Allowance Withdrawal,Income Tax + NIC + Taper
77000,plus_child_benefit_withdrawal,0.5325799999999999,+ Child Benefit Withdrawal,+ Child Benefit Withdrawal
77000,plus_student_loans,0.68258,+ Student Loans,+ Student Loans
